Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Tidal investments llc,MILWAUKEE,WI,"",15716.0,125571.0,0.0038,0.0077,1255,1095,9763.2,164.0102137,WI,0.0030616,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Tig advisors  llc,NEW YORK,NY,"",22009.0,175852.0,0.0079,,46,,22009.0,,NY,0.0042875,Q3 2023,2909,0001358253,830439997,000138306,"C/O ALTI GLOBAL, INC.","22 VANDERBILT AVENUE, 27TH FLOOR",10017
Tig advisors  llc,NEW YORK,NY,PUT,0.0,0.0,,0.1041,"",38,-42290.0,-100.0,NY,N/A,Q2 2023,2909,0001358253,830439997,000138306,"C/O ALTI GLOBAL, INC.","22 VANDERBILT AVENUE, 27TH FLOOR",10017
Tilia fiduciary partners  inc.,WILMINGTON,NC,"",0.0,0.0,,0.0033,"",463,-84.0,-100.0,NC,0.0000000,Q4 2021,556440,0001910210,,000157852,32 NORTH FRONT STREET, ,28401
Toronto dominion bank,"TORONTO, ONTARIO",A6,PUT,0.0,0.0,,0.0196,"",463,-300000.0,-100.0,A6,N/A,Q2 2023,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Toronto dominion bank,"TORONTO, ONTARIO",A6,CALL,0.0,0.0,,0.015,"",534,-230000.0,-100.0,A6,N/A,Q4 2022,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Toronto dominion bank,"TORONTO, ONTARIO",A6,"",128.0,1023.0,0.0,0.0,1416,1350,67.5,111.5702479,A6,0.0000249,Q3 2021,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Tower research capital llc (trc),NEW YORK,NY,"",1084.0,8661.0,0.0003,0.0028,4319,2168,-809.8,-42.7605872,NY,0.0002112,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",10.0,80.0,0.0,0.0001,484,440,5.0,100.0,WA,0.0000019,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Tradition wealth management  llc,EDINA,MN,"",360.0,3000.0,0.0004,0.0011,1278,1045,163.6,83.299389,MN,0.0000701,Q1 2021,501049,0001843010,,000128314,7601 FRANCE AVENUE SOUTH,SUITE 100,55435
Traynor capital management  inc.,MALVERN,PA,"",19681.0,157251.0,0.0197,0.0219,189,188,15616.2,384.1812635,PA,0.0038340,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Treasurer of the state of north carolina,RALEIGH,NC,"",25822.0,206000.0,0.0011,0.0052,1010,971,3149.0,13.8887664,NC,0.0050303,Q2 2021,434664,0001761054,,,3200 ATLANTIC AVENUE, ,27604
Troluce capital advisors llc,DORADO,PR,PUT,0.0,0.0,,28.3071,"",2,-13431730.0,-100.0,PR,N/A,Q2 2023,555872,0001910321,,000313120,"VISTA PLAZA, CALLE C, LOTS 81-82", ,00646
Trust company of vermont,BRATTLEBORO,VT,"",42.0,336.0,0.0,0.0001,785,787,22.0,110.0,VT,0.0000082,Q2 2022,2989,0001134008,,,P O BOX 1280, ,05302-1280
Tsfg  llc,LAKE FOREST,IL,"",2504.0,20000.0,0.0071,0.0,406,983,2501.7,108769.5652174,IL,0.0004878,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Tucker asset management llc,LITTLETON,CO,"",11.0,88.0,0.0,,1179,,11.0,,CO,0.0000021,Q3 2023,633701,0001870012,472909656,000174844,1520 WEST CANAL COURT,SUITE 100,80120
Tudor investment corp et al,STAMFORD,CT,PUT,78700.0,628813.0,0.0063,0.1785,1560,84,-261300.0,-76.8529412,CT,N/A,Q1 2023,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Tudor investment corp et al,STAMFORD,CT,CALL,45700.0,365143.0,0.0037,,1835,,45700.0,,CT,N/A,Q3 2023,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Two sigma advisers  lp,NEW YORK,NY,"",15272.0,122023.0,0.0003,0.0013,2182,1812,4047.8,36.0631493,NY,0.0029751,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",80739.0,645105.0,0.0068,0.0015,1331,2324,78469.1,3456.9408344,NY,0.0157285,Q3 2022,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",132343.0,1056098.0,0.0005,0.0018,1933,1376,60067.6,83.109329,IL,0.0257813,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,"",20459.0,163467.0,0.0001,0.0004,5502,4123,-5541.7,-21.3136569,V8,0.0039855,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,CALL,0.0,0.0,0.0,0.0001,"",4927,-10000.0,-100.0,V8,N/A,Q1 2021,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,PUT,0.0,0.0,0.0,0.0009,"",3206,-63210.0,-100.0,V8,N/A,Q1 2023,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ulland investment advisors  llc,MINNEAPOLIS,MN,"",0.0,0.0,,0.0,"",217,-0.2,-100.0,MN,0.0000000,Q2 2022,556922,0001911497,,000109610,80 SOUTH 8TH ST.,4550 IDS CENTER,55402
Ursa fund management  llc,DANVILLE,CA,PUT,0.0,0.0,,41.4599,"",2,-873450.0,-100.0,CA,N/A,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Ursa fund management  llc,DANVILLE,CA,CALL,0.0,0.0,,1.2194,"",6,-114400.0,-100.0,CA,N/A,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Ursa fund management  llc,DANVILLE,CA,"",0.0,0.0,,0.001,"",20,-90.0,-100.0,CA,0.0000000,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Us bancorp de,MINNEAPOLIS,MN,"",2737.0,21869.0,0.0,0.0,2835,3194,2462.0,895.2727273,MN,0.0005332,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Utah retirement systems,SALT LAKE CITY,UT,"",0.0,0.0,,0.0017,"",982,-2730.0,-100.0,UT,0.0000000,Q1 2022,192073,0001548392,,,540 EAST 200 SOUTH, ,84102
Vanguard group inc,MALVERN,PA,"",13610434.0,108747373.0,0.0027,0.0053,1761,1425,8571353.1,170.0975489,PA,2.6514005,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Vazirani asset management llc,NEW YORK,NY,CALL,0.0,0.0,,4.1781,"",8,-656.1,-100.0,NY,N/A,Q2 2023,554245,0001716476,474519512,,1540 BROADWAY,SUITE 1600,10036
Verition fund management llc,GREENWICH,CT,PUT,30000.0,239700.0,0.0028,0.0221,1868,751,-7610.0,-20.2339803,CT,N/A,Q4 2022,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Verition fund management llc,GREENWICH,CT,CALL,117100.0,935629.0,0.0109,0.0208,1110,784,81580.0,229.6734234,CT,N/A,Q1 2023,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Verition fund management llc,GREENWICH,CT,"",23096.0,184537.0,0.0022,,1993,,23096.0,,CT,0.0044992,Q3 2023,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Victory capital management inc,SAN ANTONIO,TX,"",17223.0,137612.0,0.0002,0.0003,2259,2157,11612.6,206.9834593,TX,0.0033552,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Virtu financial llc,NEW YORK,NY,"",0.0,0.0,,0.0255,"",562,-7598.7,-100.0,NY,0.0000000,Q2 2022,156356,0001533964,,,1633 BROADWAY,41ST FLOOR,10019
Vontobel holding ltd.,ZURICH,V8,"",20000.0,159800.0,0.0015,,1001,,20000.0,,V8,0.0038961,Q3 2023,243940,0001588340,,000105007,GOTTHARDSTRASSE 43, ,CH-8022
Voya investment management llc,ATLANTA,GA,"",0.0,0.0,0.0,0.0003,"",2380,-6611.6,-100.0,GA,0.0000000,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Walleye capital llc,NEW YORK,NY,PUT,69200.0,552908.0,0.0014,0.0057,2738,1488,33150.0,91.9556172,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,CALL,42500.0,339575.0,0.0009,0.0034,3129,1899,21070.0,98.320112,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,"",0.0,0.0,,0.0001,"",3746,-631.9,-100.0,NY,0.0000000,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,151200.0,1208088.0,0.0032,0.012,2204,1127,60490.0,66.6850402,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,124100.0,991559.0,0.0026,0.0095,2371,1308,52030.0,72.1937006,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,"",38616.0,308546.0,0.0008,,3332,,38616.0,,NY,0.0075226,Q3 2023,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Warberg asset management llc,WINNETKA,IL,PUT,0.0,0.0,,0.0918,"",66,-12570.0,-100.0,IL,N/A,Q1 2023,256297,0001597506,,,716 OAK STREET, ,60093
Warberg asset management llc,WINNETKA,IL,CALL,0.0,0.0,,0.0095,"",129,-1300.0,-100.0,IL,N/A,Q2 2023,256297,0001597506,,,716 OAK STREET, ,60093
Wealthplan partners  llc,OMAHA,NE,"",0.0,0.0,,0.0012,"",826,-190.0,-100.0,NE,0.0000000,Q1 2023,296107,0001639943,,000305026,101 SO. 108TH AVE,2ND FLOOR,68154
Weiss asset management lp,BOSTON,MA,CALL,33000.0,263670.0,0.0156,,129,,33000.0,,MA,N/A,Q3 2023,3132,0001357550,,,"222 BERKELEY STREET, 16TH FLOOR", ,02116
Weiss multi-strategy advisers llc,NEW YORK,NY,CALL,0.0,0.0,,0.1124,"",258,-126230.0,-100.0,NY,N/A,Q1 2023,3133,0001388312,203927518,,320 PARK AVENUE,20TH FLOOR,10020
Weiss multi-strategy advisers llc,NEW YORK,NY,PUT,0.0,0.0,,0.0089,"",583,-10000.0,-100.0,NY,N/A,Q1 2023,3133,0001388312,203927518,,320 PARK AVENUE,20TH FLOOR,10020
Wells fargo & company,SAN FRANCISCO,CA,"",1177.0,9409.0,0.0,0.0,5821,5497,236.7,25.1728172,CA,0.0002293,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Whitebox advisors llc,MINNEAPOLIS,MN,PUT,840900.0,6718791.0,0.2125,,73,,840900.0,,MN,N/A,Q3 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Winch advisory services  llc,APPLETON,WI,"",2.0,0.0,0.0,0.0,420,422,1.0,100.0,WI,0.0000004,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolverine asset management llc,CHICAGO,IL,PUT,0.0,0.0,0.0,0.0078,"",783,-15000.0,-100.0,IL,N/A,Q1 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine asset management llc,CHICAGO,IL,"",38511.0,307702.0,0.0035,,986,,38511.0,,IL,0.0075022,Q3 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,PUT,0.0,0.0,,0.0015,"",1858,-27500.0,-100.0,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,CALL,0.0,0.0,,0.0011,"",2062,-21180.0,-100.0,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,"",0.0,0.0,,0.0001,"",3807,-2031.4,-100.0,IL,0.0000000,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wr wealth planners  llc,COLUMBIA,MO,"",288.0,2301.0,0.0009,0.0023,762,653,152.6,112.7031019,MO,0.0000561,Q1 2023,677453,0002031978,843688798,000306951,200 E. SOUTHAMPTON DRIVE,SUITE 101,65203
Xponance  inc.,PHILADELPHIA,PA,"",0.0,0.0,,0.001,"",1206,-1776.4,-100.0,PA,0.0000000,Q2 2021,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xr securities llc,CHICAGO,IL,CALL,26800.0,214132.0,0.0165,0.0108,360,332,21720.0,427.5590551,IL,N/A,Q2 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xr securities llc,CHICAGO,IL,PUT,21200.0,169388.0,0.0131,0.0126,376,304,15310.0,259.9320883,IL,N/A,Q3 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xtx topco ltd,GEORGE TOWN,E9,"",0.0,0.0,,0.0206,"",1145,-3537.1,-100.0,E9,0.0000000,Q1 2022,513928,0001828301,,,190 ELGIN AVENUE,14-18 HANDYSIDE ST,KY1-9008
Yakira capital management  inc.,WESTPORT,CT,PUT,0.0,0.0,,0.1167,"",120,-10000.0,-100.0,CT,N/A,Q1 2023,224113,0001584639,,000159398,1555 POST ROAD EAST,SUITE 202,06880
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",18592.0,148550.0,0.0007,0.0019,2152,1434,8624.1,86.5187251,V8,0.0036218,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
Zweig-dimenna associates llc,NEW YORK,NY,"",0.0,0.0,,0.0095,"",114,-1736.0,-100.0,NY,0.0000000,Q2 2023,176397,0001533950,,000161385,900 THIRD AVE,31ST FL,10022
