Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
State board of administration of florida retirement system,TALLAHASSEE,FL,"",43328.7,2170768.0,0.005,0.0043,960,1004,0.0,0.0,FL,0.0844071,Q2 2020,2761,0000938076,596001872,,"1801 HERMITAGE BLVD, SUITE 100",P.O. BOX 13300,32317-3300
State of new jersey common pension fund d,TRENTON,NJ,"",37084.7,1857943.0,0.0066,0.005,1560,1622,4517.8,13.8723673,NJ,0.0722434,Q2 2021,70054,0001483066,,,50 WEST STATE STREET 9TH FLOOR,PO BOX 290,08625
State of wisconsin investment board,MADISON,WI,"",46543.0,2331804.0,0.0069,0.0068,1254,1304,-5250.2,-10.1368519,WI,0.0906688,Q1 2021,2763,0000854157,,,"4703 MADISON YARDS WAY, SUITE 700", ,53705
State street corp,BOSTON,MA,"",784977.9,39327259.0,0.0022,0.0019,1808,1917,-18374.4,-2.2872157,MA,1.5291877,Q1 2014,2764,0000093751,,,1 CONGRESS STREET,SUITE 1,02114
Steward partners investment advisory  llc,STAMFORD,CT,"",4.0,200.0,0.0,0.0,3229,3202,-7.5,-65.2173913,CT,0.0000078,Q3 2020,383910,0001723397,,000283004,400 ATLANTIC STREET,10TH FLOOR,06901-3512
Stifel financial corp,ST. LOUIS,MO,"",4669.5,233943.0,0.0003,0.0003,2958,2992,9.3,0.1995623,MO,0.0090965,Q4 2018,6756,0000720672,,,ATTN: JAMES G. LASCHOBER,501 N. BROADWAY,63102-2102
Stonehage fleming financial services holdings ltd,ST. HELIER,Y9,"",0.0,0.0,,0.0014,"",152,-178.9,-100.0,Y9,0.0000000,Q4 2022,449001,0001786379,,,"2 THE FORUM, GRENVILLE STREET", ,JE1 4HH
Stonex group inc.,NEW YORK,NY,"",1705.2,85431.0,0.0093,,568,,1705.2,,NY,0.0033218,Q1 2023,8891,0000913760,592921318,,230 PARK AVE,10TH FLOOR,10169
Straight path wealth management,JENISON,MI,"",0.0,0.0,,0.0445,"",68,-1141.2,-100.0,MI,0.0000000,Q4 2021,552787,0001902506,,000148897,7699 GEORGETOWN CENTER DR, ,49428
Stratos wealth partners  ltd.,BEACHWOOD,OH,"",0.0,0.0,,0.0015,"",1110,-1418.5,-100.0,OH,0.0000000,Q2 2022,269479,0001612865,,,3750 PARK EAST DRIVE, ,44122
Summit securities group llc,NEW YORK,NY,PUT,11000.0,551000.0,0.0453,0.0077,131,471,6000.0,120.0,NY,N/A,Q4 2022,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
Summit securities group llc,NEW YORK,NY,"",577.0,29000.0,0.0024,0.0034,545,615,-1631.3,-73.8713037,NY,0.0011240,Q4 2022,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
Summit securities group llc,NEW YORK,NY,CALL,1270.0,64000.0,0.0053,,375,,1270.0,,NY,N/A,Q1 2023,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
Sunbelt securities  inc.,HOUSTON,TX,"",145.0,7206.0,0.0012,,1211,,145.0,,TX,0.0002825,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna fundamental investments  llc,BALA CYNWYD,PA,"",13909.8,696881.0,0.0162,0.0474,605,407,-53638.8,-79.4077153,PA,0.0270972,Q4 2022,79831,0001446179,,,401 E. CITY AVENUE,SUITE 220,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,2397790.0,120129279.0,0.0255,0.022,516,604,263490.0,12.3454997,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,3542190.0,177463719.0,0.0377,0.0178,393,715,1813320.0,104.8846935,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,"",537656.3,26936580.0,0.0057,0.0014,1407,3130,405492.3,306.8099482,PA,1.0473892,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Sutton wealth advisors inc.,TAMPA,FL,"",4.7,235.0,0.0001,0.0032,782,1000,-201.9,-97.7250726,FL,0.0000092,Q1 2022,650822,0001999828,261114772,000145359,3708 WEST SWANN AVENUE,SUITE 102,33609
Swiss national bank,ZURICH,V8,"",111554.1,5588860.0,0.0038,0.0036,1196,1304,-13340.0,-10.681049,V8,0.2173146,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Tci wealth advisors  inc.,TUCSON,AZ,"",10.0,501.0,0.0001,0.0001,2220,2121,-13.4,-57.2649573,AZ,0.0000195,Q1 2021,240994,0001583751,,000107373,4011 E SUNRISE DR, ,85718
Td waterhouse canada inc.,TORONTO,A6,"",70.0,4425.0,0.0,0.0001,1397,1303,-46.0,-39.6551724,A6,0.0001364,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Teacher retirement system of texas,AUSTIN,TX,"",5748.2,288000.0,0.0019,0.0018,1729,1777,-246.3,-4.1087664,TX,0.0111979,Q2 2021,2868,0000796848,746000164,,4655 MUELLER BLVD, ,78723
Tejara capital ltd,LONDON,X0,"",0.0,0.0,,0.2438,"",69,-30000.0,-100.0,X0,0.0000000,Q4 2022,624076,0001879713,,000322838,15TH FLOOR,33 CAVENDISH SQUARE,W1G 0PW
Ten capital wealth advisors  llc,SPOKANE,WA,"",0.3,15.0,0.0,0.0,559,584,0.0,0.0,WA,0.0000006,Q4 2020,488852,0001832212,454091726,,"601 WEST MAIN AVE., #210", ,99201
Tidal investments llc,MILWAUKEE,WI,"",7400.3,371000.0,0.0122,0.0123,909,816,-477.3,-6.058952,WI,0.0144163,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Tilia fiduciary partners  inc.,WILMINGTON,NC,"",84.2,4218.0,0.004,0.0033,438,439,0.0,0.0,NC,0.0001640,Q4 2021,556440,0001910210,,000157852,32 NORTH FRONT STREET, ,28401
Tobam,PARIS, ,"",18067.8,905000.0,0.0596,0.2518,116,70,-75383.2,-80.6660175, ,0.0351972,Q2 2021,166135,0001527488,,,24/26 AVENUE DES CHAMPS ELYSEES, ,75008
Toronto dominion bank,"TORONTO, ONTARIO",A6,"",75.7,4000.0,0.0,0.0,1330,1428,0.0,0.0,A6,0.0001475,Q3 2021,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Toronto dominion bank,"TORONTO, ONTARIO",A6,CALL,0.0,0.0,,0.0009,"",1108,-15000.0,-100.0,A6,N/A,Q4 2022,2930,0000947263,,,66 WELLINGTON STREET WEST,"12TH FLOOR, TD TOWER",M5K 1A2
Tower research capital llc (trc),NEW YORK,NY,"",4659.2,234000.0,0.0074,0.0097,1280,1203,-1116.6,-19.3323869,NY,0.0090764,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",5.0,251.0,0.0001,0.0001,437,482,0.0,0.0,WA,0.0000097,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Tradition wealth management  llc,EDINA,MN,"",196.4,10000.0,0.0012,0.0011,994,940,0.0,0.0,MN,0.0003826,Q1 2021,501049,0001843010,,000128314,7601 FRANCE AVENUE SOUTH,SUITE 100,55435
Traynor capital management  inc.,MALVERN,PA,"",4082.4,204530.0,0.0295,0.0239,179,179,-85.7,-2.0560927,PA,0.0079528,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Treasurer of the state of north carolina,RALEIGH,NC,"",22594.0,1132000.0,0.0064,0.0056,933,952,160.0,0.7132032,NC,0.0440146,Q2 2021,434664,0001761054,,,3200 ATLANTIC AVENUE, ,27604
Trust company of vermont,BRATTLEBORO,VT,"",20.0,1002.0,0.0001,0.0001,827,823,0.0,0.0,VT,0.0000390,Q2 2022,2989,0001134008,,,P O BOX 1280, ,05302-1280
Tsfg  llc,LAKE FOREST,IL,"",2.3,0.0,0.0,0.0,954,971,0.0,0.0,IL,0.0000045,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Tudor investment corp et al,STAMFORD,CT,"",0.0,0.0,,0.004,"",2132,-4920.8,-100.0,CT,0.0000000,Q3 2021,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Tudor investment corp et al,STAMFORD,CT,PUT,90000.0,4509000.0,0.0698,,416,,90000.0,,CT,N/A,Q1 2023,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Two sigma advisers  lp,NEW YORK,NY,"",11095.4,555880.0,0.0014,0.0013,1898,1909,-325.6,-2.8508887,NY,0.0216146,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",5239.1,262479.0,0.0053,0.0049,1831,1993,1243.6,31.1250156,NY,0.0102061,Q3 2022,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",72275.4,3620997.0,0.0018,0.0018,1376,1290,-14325.5,-16.5419759,IL,0.1407971,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,CALL,26500.0,1327650.0,0.0005,0.0008,3850,3377,-23500.0,-47.0,V8,N/A,Q1 2021,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,"",918.3,46007.0,0.0,0.0,6515,6261,-1157.6,-55.7637651,V8,0.0017889,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ubs group ag,ZURICH,V8,PUT,85520.0,4284552.0,0.0016,,2669,,85520.0,,V8,N/A,Q1 2023,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Ulland investment advisors  llc,MINNEAPOLIS,MN,"",0.2,0.0,0.0,0.0,212,220,0.0,0.0,MN,0.0000004,Q2 2022,556922,0001911497,,000109610,80 SOUTH 8TH ST.,4550 IDS CENTER,55402
Ursa fund management  llc,DANVILLE,CA,PUT,1138180.0,57022818.0,21.1625,,2,,1138180.0,,CA,N/A,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Ursa fund management  llc,DANVILLE,CA,CALL,57410.0,2876241.0,1.0674,,9,,57410.0,,CA,N/A,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Ursa fund management  llc,DANVILLE,CA,"",100.0,5010.0,0.0019,,17,,100.0,,CA,0.0001948,Q3 2022,362362,0001693838,,000283363,"156 DIABLO RD, STE 250", ,94526
Us bancorp de,MINNEAPOLIS,MN,"",749.8,37564.0,0.0001,0.0001,2657,2723,-85.4,-10.2250958,MN,0.0014607,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Utah retirement systems,SALT LAKE CITY,UT,"",6180.0,309618.0,0.0045,0.0059,867,828,-3000.0,-32.6797386,UT,0.0120390,Q1 2022,192073,0001548392,,,540 EAST 200 SOUTH, ,84102
Vanguard group inc,MALVERN,PA,"",5101684.9,255594414.0,0.0065,0.0057,1325,1405,-28066.0,-0.5471221,PA,9.9384117,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Verition fund management llc,GREENWICH,CT,CALL,61450.0,3078645.0,0.0426,,533,,61450.0,,CT,N/A,Q1 2023,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Verition fund management llc,GREENWICH,CT,PUT,31750.0,1590675.0,0.022,0.0008,777,1884,30450.0,2342.3076923,CT,N/A,Q4 2022,49733,0001454027,,000156610,ONE AMERICAN LANE, ,06831
Victory capital management inc,SAN ANTONIO,TX,"",5741.4,287644.0,0.0003,0.0003,2158,2227,-124.1,-2.1157617,TX,0.0111846,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Virtu financial llc,NEW YORK,NY,"",8214.8,412000.0,0.0438,0.0703,413,257,-4840.4,-37.076414,NY,0.0160030,Q2 2022,156356,0001533964,,,1633 BROADWAY,41ST FLOOR,10019
Vontobel holding ltd.,ZURICH,V8,"",0.0,0.0,,0.001,"",1033,-2596.0,-100.0,V8,0.0000000,Q4 2021,243940,0001588340,,000105007,GOTTHARDSTRASSE 43, ,CH-8022
Voya investment management llc,ATLANTA,GA,"",6594.4,330379.0,0.0004,0.0003,2279,2393,-86.2,-1.2903033,GA,0.0128463,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Walleye capital llc,NEW YORK,NY,PUT,8330.0,417333.0,0.0063,0.0011,1855,2496,6910.0,486.6197183,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,CALL,6520.0,326652.0,0.0049,0.0007,2060,2569,5530.0,558.5858586,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,"",0.0,0.0,,0.0008,"",2555,-1067.2,-100.0,NY,0.0000000,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,55440.0,2777544.0,0.006,0.0031,1457,2165,29090.0,110.398482,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,47480.0,2378748.0,0.0052,0.0057,1554,1678,-2000.0,-4.0420372,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Warberg asset management llc,WINNETKA,IL,PUT,10340.0,518034.0,0.1021,,68,,10340.0,,IL,N/A,Q1 2023,256297,0001597506,,,716 OAK STREET, ,60093
Wealthplan partners  llc,OMAHA,NE,"",194.8,9759.0,0.0011,,871,,194.8,,NE,0.0003795,Q1 2023,296107,0001639943,,000305026,101 SO. 108TH AVE,2ND FLOOR,68154
Weiss multi-strategy advisers llc,NEW YORK,NY,CALL,175260.0,8781000.0,0.2058,,152,,175260.0,,NY,N/A,Q1 2023,3133,0001388312,203927518,,320 PARK AVENUE,20TH FLOOR,10020
Weiss multi-strategy advisers llc,NEW YORK,NY,PUT,19650.0,984000.0,0.0231,,514,,19650.0,,NY,N/A,Q1 2023,3133,0001388312,203927518,,320 PARK AVENUE,20TH FLOOR,10020
Wells fargo & company,SAN FRANCISCO,CA,"",919.0,46046.0,0.0,0.0,5198,4933,-130.8,-12.4595161,CA,0.0017903,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Winch advisory services  llc,APPLETON,WI,"",1.0,0.0,0.0,0.0,418,409,0.0,0.0,WI,0.0000019,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolverine asset management llc,CHICAGO,IL,PUT,15000.0,751500.0,0.0089,,761,,15000.0,,IL,N/A,Q1 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine asset management llc,CHICAGO,IL,CALL,6290.0,315128.0,0.0037,,946,,6290.0,,IL,N/A,Q1 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,PUT,48490.0,2410000.0,0.0037,0.0036,1251,1280,-10220.0,-17.4075967,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,CALL,36210.0,1800000.0,0.0028,0.0043,1440,1189,-33590.0,-48.1232092,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,"",4949.3,246000.0,0.0004,0.0001,3219,3526,3357.2,210.8661516,IL,0.0096416,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wr wealth planners  llc,COLUMBIA,MO,"",135.4,6784.0,0.0029,0.0034,638,321,0.0,0.0,MO,0.0002638,Q1 2022,677453,0002031978,843688798,000306951,200 E. SOUTHAMPTON DRIVE,SUITE 101,65203
Ws management lllp,JACKSONVILLE,FL,"",0.0,0.0,,0.02,"",65,-5714.2,-100.0,FL,0.0000000,Q4 2022,3225,0000877338,592844344,,4306 PABLO OAKS COURT, ,32224
Xponance  inc.,PHILADELPHIA,PA,"",1776.4,88998.0,0.0013,0.0012,1163,1169,0.2,0.01126,PA,0.0034605,Q2 2021,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xr securities llc,CHICAGO,IL,CALL,10550.0,528555.0,0.0138,0.0449,253,297,-750.0,-6.6371681,IL,N/A,Q2 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xr securities llc,CHICAGO,IL,PUT,10020.0,502002.0,0.0131,0.0235,258,418,4110.0,69.5431472,IL,N/A,Q3 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Xtx topco ltd,GEORGE TOWN,E9,"",0.0,0.0,,0.2733,"",49,-31636.5,-100.0,E9,0.0000000,Q1 2022,513928,0001828301,,,190 ELGIN AVENUE,14-18 HANDYSIDE ST,KY1-9008
Yakira capital management  inc.,WESTPORT,CT,PUT,10000.0,501000.0,0.1271,,123,,10000.0,,CT,N/A,Q1 2023,224113,0001584639,,000159398,1555 POST ROAD EAST,SUITE 202,06880
Yakira capital management  inc.,WESTPORT,CT,"",7840.1,392789.0,0.0996,,130,,7840.1,,CT,0.0152730,Q1 2023,224113,0001584639,,000159398,1555 POST ROAD EAST,SUITE 202,06880
Zullo investment group  inc.,SCRANTON,PA,"",0.0,0.0,,0.0011,"",701,-45.0,-100.0,PA,0.0000000,Q4 2021,556897,0001909760,,000311698,132 ADAMS AVENUE, ,18503
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",7191.7,360304.0,0.0018,0.0015,1498,1625,415.4,6.130189,V8,0.0140099,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
