Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Re dickinson investment advisors  llc,COUNCIL BLUFFS,IA,"",791.0,3940.0,0.0024,0.0019,193,192,36.0,4.7682119,IA,0.0002676,Q4 2021,556245,0001801241,421481540,,"535 W BROADWAY, SUITE 301", ,51503
Renaissance technologies llc,NEW YORK,NY,"",10285826.0,51223413.0,0.0869,0.0509,285,440,1585430.0,18.2225039,NY,3.4797877,Q3 2023,2414,0001037389,260385758,000106661,800 THIRD AVE, ,10022
Resources management corp,WEST HARTFORD,CT,"",118.0,1000.0,0.0001,0.0,401,425,0.0,0.0,CT,0.0000399,Q3 2021,422855,0000749044,,,643 PROSPECT AVENUE, ,06105
Rhumbline advisers,BOSTON,MA,"",437501.0,2178741.0,0.002,0.0006,1840,2502,262701.0,150.2866133,MA,0.1480105,Q2 2014,2426,0001115418,,000107151,265 FRANKLIN ST,21ST FLOOR,02110
Richard w. paul & associates  llc,NOVI,MI,"",34.0,170.0,0.0001,,483,,34.0,,MI,0.0000115,Q2 2024,623355,0001964203,,000156812,39555 ORCHARD HILL PLACE,ST 100,48375-5376
Rise advisors  llc,ROCHESTER,NY,"",0.0,0.0,,0.0,"",1260,-6.0,-100.0,NY,0.0000000,Q4 2021,558184,0001831316,,,400 LINDEN OAKS SUITE 120, ,14625
Royal bank of canada,TORONTO, ,"",30071.0,149000.0,0.0,0.0,4983,5626,18929.0,169.8887094, ,0.0101733,Q4 2014,2491,0001000275,,,ROYAL BANK PLAZA,200 BAY STREET,M5J 2J5
Russell investments group  ltd.,LONDON,WA,"",14427.0,71846.0,0.0001,0.0,2695,3056,13815.0,2257.3529412,WA,0.0048808,Q3 2021,356168,0001692234,,,REX HOUSE,10 REGENT STREET,SW1Y4PE
San luis wealth advisors llc,SAN LUIS OBISPO,CA,"",10279.0,51000.0,0.0122,0.02,132,46,-15.0,-0.145716,CA,0.0034775,Q3 2023,499360,0001844709,,,735 TANK FARM ROAD,SUITE 264,93401
Sandy spring bank,OLNEY,MD,"",27.0,135.0,0.0,0.0,1241,1209,0.0,0.0,MD,0.0000091,Q1 2022,53060,0001457833,,,17801 GEORGIA AVENUE, ,20832
Schonfeld strategic advisors llc,NEW YORK,NY,"",0.0,0.0,,0.0005,"",1871,-20922.0,-100.0,NY,0.0000000,Q1 2024,336419,0001665241,,000281984,590 MADISON AVENUE,23RD FLOOR,10022
Scientech research llc,JERSEY CITY,NJ,"",234414.0,1167382.0,0.2405,,150,,234414.0,,NJ,0.0793044,Q2 2024,660803,0002011556,,000310615,30 MONTGOMERY ST,SUITE 310,07302
Sg americas securities  llc,NEW YORK,NY,"",1121025.0,5583000.0,0.0325,0.001,501,1948,1064805.0,1893.9967983,NY,0.3792529,Q2 2019,2629,0001313360,,,245 PARK AVENUE, ,10167
Signaturefd  llc,ATLANTA,GA,"",172.0,857.0,0.0,0.0,2923,3111,130.0,309.5238095,GA,0.0000582,Q1 2021,50499,0001456048,,000112758,1230 PEACHTREE STREET,SUITE 1800,30309
Simplex trading  llc,CHICAGO,IL,CALL,3663500.0,18244000.0,0.0113,0.0083,663,904,-185200.0,-4.8120144,IL,N/A,Q4 2014,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,PUT,2017300.0,10046000.0,0.0062,0.0029,1012,1605,678300.0,50.6572069,IL,N/A,Q3 2015,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,"",417642.0,2079000.0,0.0013,,2162,,417642.0,,IL,0.1412921,Q2 2024,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Skylands capital  llc,MILWAUKEE,WI,"",10000.0,49800.0,0.0071,,150,,10000.0,,WI,0.0033831,Q2 2024,2671,0001299910,,000131183,1200 NORTH MAYFAIR ROAD,SUITE 250,53226
Spotlight asset group  inc.,OAKBROOK TERRACE,IL,"",153.0,762.0,0.0005,0.0004,251,249,0.0,0.0,IL,0.0000518,Q2 2023,468965,0001809159,814792396,000288076,2 MID AMERICA PLAZA,SUITE 710,60181
Squarepoint ops llc,NEW YORK,NY,CALL,182400.0,908352.0,0.0015,,2630,,182400.0,,NY,N/A,Q4 2023,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,"",0.0,0.0,,0.0064,"",1665,-1001251.0,-100.0,NY,0.0000000,Q3 2021,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
State of wisconsin investment board,MADISON,WI,"",162279.0,808149.0,0.0021,0.0007,1629,2006,94056.0,137.8655292,WI,0.0549004,Q1 2021,2763,0000854157,,,"4703 MADISON YARDS WAY, SUITE 700", ,53705
State of wyoming,CHEYENNE,WY,"",11435.0,56946.0,0.0094,0.0059,1289,1454,1860.0,19.4255875,WY,0.0038686,Q3 2023,555089,0001821626,,,122 WEST 25TH STREET, ,82002
State street corp,BOSTON,MA,"",6416824.0,31955784.0,0.0014,0.0006,1898,2376,2596794.0,67.9783667,MA,2.1708694,Q1 2014,2764,0000093751,,,1 CONGRESS STREET,SUITE 1,02114
Stephens consulting  llc,FLINT,MI,"",11.0,55.0,0.0,0.0,646,470,0.0,0.0,MI,0.0000037,Q2 2023,621327,0001961632,,000308970,5206 GATEWAY CENTRE,SUITE 300,48507
Steward partners investment advisory  llc,STAMFORD,CT,"",4029.0,20064.0,0.0002,0.0,2541,3540,4021.0,50262.5,CT,0.0013630,Q3 2020,383910,0001723397,,000283004,400 ATLANTIC STREET,10TH FLOOR,06901-3512
Stifel financial corp,ST. LOUIS,MO,"",16158.0,80473.0,0.0001,0.0001,3238,3255,1777.0,12.3565816,MO,0.0054664,Q4 2018,6756,0000720672,,,ATTN: JAMES G. LASCHOBER,501 N. BROADWAY,63102-2102
Strategic investment solutions  inc.,ORLAND PARK,IL,"",282.0,6083.0,0.002,,406,,282.0,,IL,0.0000954,Q2 2024,624279,0001960144,,000143128,"9501 W. 144TH PLACE, SUITE 101", ,60462
Summit global investments,BOUNTIFUL,UT,"",11426.0,57000.0,0.0038,0.0029,488,491,996.0,9.5493768,UT,0.0038655,Q1 2024,358617,0001697953,,000157091,620 S. MAIN STREET, ,84010
Sunbelt securities  inc.,HOUSTON,TX,"",181.0,901.0,0.0001,0.0001,1623,1609,0.0,0.0,TX,0.0000612,Q1 2023,118959,0001632932,760472120,000042180,"2700 POST OAK BLVD, SUITE 1700", ,77056
Susquehanna fundamental investments  llc,BALA CYNWYD,PA,"",496252.0,2471335.0,0.057,0.0593,360,308,154756.0,45.3170755,PA,0.1678865,Q1 2024,79831,0001446179,,,401 E. CITY AVENUE,SUITE 220,19004
Susquehanna international group  llp,BALA CYNWYD,PA,CALL,12526100.0,62379978.0,0.0116,0.0049,846,1470,5005000.0,66.5461169,PA,N/A,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,PUT,3871500.0,19280070.0,0.0036,0.0014,1769,2887,1641500.0,73.6098655,PA,N/A,Q1 2015,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Susquehanna international group  llp,BALA CYNWYD,PA,"",370680.0,1845986.0,0.0003,0.0006,5245,4158,-607325.0,-62.0983533,PA,0.1254044,Q2 2014,36674,0001446194,,,"401 CITY AVENUE, SUITE 220", ,19004
Swiss national bank,ZURICH,V8,"",518391.0,2581587.0,0.0018,0.001,1681,2018,127500.0,32.6177886,V8,0.1753763,Q2 2014,222919,0001582202,,,BOERSENSTRASSE 15,P.O. BOX 2800,CH-8022
Symmetry investments lp,ST HELIER, ,"",0.0,0.0,0.0,0.0025,"",164,-11300.0,-100.0, ,0.0000000,Q1 2024,499293,0001691919,,000017148,"10 LE CAPELAIN HOUSE, CASTLE QUAY",LA RUE DE L ETAU,JE2 3EH
Td waterhouse canada inc.,TORONTO,A6,"",52.0,262.0,0.0,,1806,,52.0,,A6,0.0000176,Q4 2022,651386,0001999606,,,66 WELLINGTON STREET WEST,"15TH FLOOR, TD TOWER",M5K 1A2
Thurston  springer  miller  herd & titak  inc.,INDIANAPOLIS,IN,"",0.0,0.0,,0.0003,"",156,-206.0,-100.0,IN,0.0000000,Q1 2024,148448,0000319933,,,9000 KEYSTONE CROSSING,SUITE 700,46240-2142
Tidal investments llc,MILWAUKEE,WI,"",27684.0,137866.0,0.0019,0.0012,1727,1622,7663.0,38.2748114,WI,0.0093657,Q1 2021,257481,0001600064,,000164201,234 WEST FLORIDA STREET,SUITE 203,53204
Tower research capital llc (trc),NEW YORK,NY,"",830.0,4133.0,0.0001,0.0004,4816,3062,-4172.0,-83.4066373,NY,0.0002808,Q1 2019,200473,0001533421,,,120 BROADWAY,38TH FLOOR,10271
Tradewinds capital management  llc,BELLINGHAM,WA,"",10.0,50.0,0.0,0.0,576,543,0.0,0.0,WA,0.0000034,Q1 2021,272339,0001616026,,000145934,2211 RIMLAND DRIVE,SUITE 401,98226
Traynor capital management  inc.,MALVERN,PA,"",19720.0,98206.0,0.0074,0.006,240,252,1025.0,5.4827494,PA,0.0066715,Q2 2021,328286,0001666786,,000138881,418 E KING STREET, ,19355
Treasurer of the state of north carolina,RALEIGH,NC,"",0.0,0.0,,0.0018,"",993,-109952.0,-100.0,NC,0.0000000,Q2 2021,434664,0001761054,,,3200 ATLANTIC AVENUE, ,27604
Triad wealth partners  llc,LAWRENCE,KS,"",4.0,20.0,0.0,,988,,4.0,,KS,0.0000014,Q2 2024,667860,0002012717,,000326523,730 NEW HAMPSHIRE STREET,SUITE 222,66044
Truist financial corp,CHARLOTTE,NC,"",0.0,0.0,,0.0001,"",2585,-12412.0,-100.0,NC,0.0000000,Q4 2023,317,0000092230,,,214 NORTH TRYON STREET, ,28202
Trust company of vermont,BRATTLEBORO,VT,"",750.0,3735.0,0.0002,,771,,750.0,,VT,0.0002537,Q2 2024,2989,0001134008,,,P O BOX 1280, ,05302-1280
Truvestments capital llc,SARASOTA,FL,"",0.0,0.0,,0.0,"",723,-2.0,-100.0,FL,0.0000000,Q4 2023,415406,0001750405,,000291297,5391 LAKEWOOD RANCH BLVD,SUITE #303,34240
Tsfg  llc,LAKE FOREST,IL,"",2500.0,12000.0,0.0028,0.0023,451,485,0.0,0.0,IL,0.0008458,Q4 2021,461704,0001800513,,,1052 N WESTERN AVE, ,60045
Tucker asset management llc,LITTLETON,CO,"",11.0,55.0,0.0,0.0,1429,1429,0.0,0.0,CO,0.0000037,Q3 2023,633701,0001870012,472909656,000174844,1520 WEST CANAL COURT,SUITE 100,80120
Tudor investment corp et al,STAMFORD,CT,"",140662.0,700497.0,0.0036,,1650,,140662.0,,CT,0.0475872,Q2 2024,2996,0000923093,222514825,000159792,200 ELM STREET, ,06901
Twin tree management  lp,DALLAS,TX,"",86.0,428.0,0.0,,1298,,86.0,,TX,0.0000291,Q2 2024,223287,0001535588,,000149548,6688 N. CENTRAL EXPRESSWAY,SUITE 1610,75206
Twinbeech capital lp,PURCHASE,NY,"",0.0,0.0,,0.0263,"",395,-343140.0,-100.0,NY,0.0000000,Q1 2024,464032,0001769646,,000298583,2 MANHATTANVILLE RD,SUITE 105,10577
Two sigma advisers  lp,NEW YORK,NY,"",55817.0,277969.0,0.0006,0.0005,2105,2179,-4428.0,-7.3499876,NY,0.0188834,Q1 2021,107419,0001478735,,000152254,100 AVENUE OF THE AMERICAS,16TH FLOOR,10013
Two sigma securities  llc,NEW YORK,NY,"",17873.0,89008.0,0.0011,,2501,,17873.0,,NY,0.0060466,Q3 2022,120133,0001450144,,000148960,100 AVENUE OF THE AMERICAS,2ND FLOOR,10013
Tyche wealth partners llc,PLANO,TX,"",18000.0,89640.0,0.0218,,272,,18000.0,,TX,0.0060896,Q2 2024,658972,0002004818,,,5700 GRANITE PARKWAY,330,75024
Ubs am  a distinct business unit of ubs asset management americas llc,CHICAGO,IL,"",407354.0,2025260.0,0.0006,0.0002,1992,2203,233561.0,134.3903379,IL,0.1378115,Q2 2014,3011,0000861177,,,ONE NORTH WACKER DRIVE, ,60606
Ubs group ag,ZURICH,V8,"",69676.0,346987.0,0.0001,0.0,5279,,69676.0,,V8,0.0235720,Q1 2014,3010,0001610520,,,BAHNHOFSTRASSE 45, ,CH-8001
Us bancorp de,MINNEAPOLIS,MN,"",209.0,1041.0,0.0,0.0,3808,3833,0.0,0.0,MN,0.0000707,Q1 2021,3032,0000036104,410255900,,U.S. BANCORP,800 NICOLLET MALL,55402-7020
Utah retirement systems,SALT LAKE CITY,UT,"",0.0,0.0,,0.0006,"",967,-13596.0,-100.0,UT,0.0000000,Q1 2022,192073,0001548392,,,540 EAST 200 SOUTH, ,84102
Vanguard group inc,MALVERN,PA,"",30514770.0,151963555.0,0.0029,0.0018,1649,1907,5710101.0,23.0202669,PA,10.3234218,Q1 2014,3049,0000102909,,000105958,100 VANGUARD BLVD,V26,19355
Victory capital management inc,SAN ANTONIO,TX,"",38050.0,189489.0,0.0002,0.0001,2213,2272,3553.0,10.2994463,TX,0.0128727,Q4 2020,79158,0001040188,,,15935 LA CANTERA PARKWAY, ,78256
Voya investment management llc,ATLANTA,GA,"",92602.0,461158.0,0.0005,0.0001,2049,2610,63036.0,213.2043564,GA,0.0313281,Q1 2014,93899,0001068837,,000108934,5780 POWERS FERRY RD,SUITE 300,30327
Waldron private wealth llc,BRIDGEVILLE,PA,"",17071.0,85013.0,0.0038,0.0019,404,421,5459.0,47.011712,PA,0.0057753,Q1 2024,255043,0001598180,,,44 ABELE ROAD,SUITE 400,15017
Walleye capital llc,NEW YORK,NY,"",231746.0,1154095.0,0.0021,0.0002,2687,4303,200135.0,633.1182183,NY,0.0784018,Q1 2024,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,CALL,1600.0,7968.0,0.0,0.0006,5264,3614,-83900.0,-98.128655,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye capital llc,NEW YORK,NY,PUT,0.0,0.0,,0.0004,"",3988,-53100.0,-100.0,NY,N/A,Q3 2022,422642,0001758720,,000161413,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,CALL,243500.0,1212630.0,0.0029,0.0019,1931,2342,4300.0,1.7976589,NY,N/A,Q1 2016,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,PUT,85300.0,424794.0,0.001,0.0007,2619,3117,-3400.0,-3.8331454,NY,N/A,Q3 2020,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Walleye trading llc,NEW YORK,NY,"",10372.0,51653.0,0.0001,,3574,,10372.0,,NY,0.0035089,Q3 2023,3091,0001388391,,000136196,315 PARK AVE S FLOOR 18, ,10010
Waterfront capital partners  llc,NEW YORK,NY,"",332833.0,1657508.0,0.1948,,31,,332833.0,,NY,0.1126004,Q2 2024,255808,0001595077,,,"10 EAST 53RD STREET, 34TH FLOOR", ,10022
Wealthfront advisers llc,PALO ALTO,CA,"",53200.0,264936.0,0.0009,0.0004,821,856,25553.0,92.4259413,CA,0.0179980,Q4 2023,139849,0001763921,,000148456,261 HAMILTON AVE, ,94301
Weiss asset management lp,BOSTON,MA,CALL,500000.0,2490000.0,0.0941,0.1279,138,135,-500000.0,-50.0,MA,N/A,Q3 2023,3132,0001357550,,,"222 BERKELEY STREET, 16TH FLOOR", ,02116
Wells fargo & company,SAN FRANCISCO,CA,"",123034.0,612708.0,0.0001,0.0,3780,5759,120317.0,4428.3032757,CA,0.0416235,Q1 2014,3140,0000072971,,,333 MARKET STREET, ,94105
Whitebox advisors llc,MINNEAPOLIS,MN,PUT,1700000.0,8466000.0,0.2421,0.0647,78,104,1000000.0,142.8571429,MN,N/A,Q3 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Whitebox advisors llc,MINNEAPOLIS,MN,"",0.0,0.0,,0.0196,"",138,-212708.0,-100.0,MN,0.0000000,Q4 2023,3179,0001257391,411957584,000121995,3033 EXCELSIOR BLVD.,SUITE 500,55416
Winch advisory services  llc,APPLETON,WI,"",2.0,10.0,0.0,0.0,451,444,0.0,0.0,WI,0.0000007,Q1 2021,264317,0001585822,,,424 E WISCONSIN AVENUE, ,54911
Wolff wiese magana llc,CARSLBAD,CA,"",145.0,723.0,0.0006,,670,,145.0,,CA,0.0000491,Q2 2024,497800,0001832097,,000157620,2131 PALOMAR AIRPORT RD,SUITE 330,92011
Wolverine asset management llc,CHICAGO,IL,"",45066.0,224428.0,0.0025,0.0016,976,1006,6555.0,17.0211109,IL,0.0152462,Q3 2023,3213,0001279891,,000138907,175 W. JACKSON,SUITE 340,60064
Wolverine trading  llc,CHICAGO,IL,CALL,671000.0,3341580.0,0.0035,0.0015,1233,1842,269200.0,66.9985067,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,PUT,239100.0,1190718.0,0.0013,0.0005,2037,2820,101200.0,73.386512,IL,N/A,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wolverine trading  llc,CHICAGO,IL,"",35297.0,175779.0,0.0002,,3889,,35297.0,,IL,0.0119413,Q4 2020,343782,0000927337,,,175 W JACKSON,SUITE 200,60604
Wr wealth planners  llc,COLUMBIA,MO,"",235.0,1170.0,0.0004,0.0003,941,984,0.0,0.0,MO,0.0000795,Q1 2023,677453,0002031978,843688798,000306951,200 E. SOUTHAMPTON DRIVE,SUITE 101,65203
Xponance  inc.,PHILADELPHIA,PA,"",17683.0,88061.0,0.0009,,1249,,17683.0,,PA,0.0059823,Q2 2024,293331,0001637541,,,1845 WALNUT STREET,SUITE 800,19103
Xr securities llc,CHICAGO,IL,CALL,17100.0,85158.0,0.0156,0.0022,236,329,-2100.0,-10.9375,IL,N/A,Q2 2020,387532,0001531971,,000145357,550 WEST JACKSON BOULEVARD,SUITE 1000,60661
Y-intercept (hong kong) ltd,HONG KONG, ,"",0.0,0.0,,0.0475,"",597,-169413.0,-100.0, ,0.0000000,Q1 2024,499313,0001772875,,000299916,"SUITES 701-702 & 712-716, 7TH FLOOR","ONE IFC, 1 HARBOUR VIEW STREET, CENTRAL",000000
Zurcher kantonalbank (zurich cantonalbank),ZURICH,V8,"",46228.0,230215.0,0.0007,0.0005,1964,2208,5902.0,14.6357189,V8,0.0156393,Q3 2015,166318,0001368163,980477436,,BAHNHOFSTRASSE 9, ,8001
