Filer,City,State,"",Shares Held,Market Value,% of Portfolio,Prior % of Portfolio,Ranking,Prior Ranking,Change in shares,Percent Change,Filer State,% Ownership,Qtr first owned,filer_id,filer_cik,filer_irs_number,filer_crd,street_address,street_address2,zip_code
Lmr partners llp,LONDON,X0,PUT,138720.0,6103680.0,0.0677,0.1135,233,205,-7470.0,-5.1097886,X0,N/A,Q3 2022,262724,0001578621,,000159639,"9TH FLOOR, DEVONSHIRE HOUSE",MAYFAIR PLACE,W1J 8AJ
Lmr partners llp,LONDON,X0,CALL,90.0,3960.0,0.0,,824,,90.0,,X0,N/A,Q2 2023,262724,0001578621,,000159639,"9TH FLOOR, DEVONSHIRE HOUSE",MAYFAIR PLACE,W1J 8AJ
Loomis sayles & company l p,BOSTON,MA,"",107.3,5000.0,0.0,,823,,107.3,,MA,0.0002090,Q2 2023,1732,0000312348,,,ONE FINANCIAL CTR,"LEGAL & COMPLIANCE, 5TH FLOOR",02111
Lowe wealth advisors  llc,COLUMBIA,MD,"",10.0,440.0,0.0002,0.0003,334,329,0.0,0.0,MD,0.0000195,Q1 2021,315577,0001574010,,000157906,6230 OLD DOBBIN LANE; SUITE 170, ,21045
Lpl financial llc,SAN DIEGO,CA,"",30030.9,1321360.0,0.0009,0.0011,2624,2429,935.3,3.2145754,CA,0.0585021,Q3 2017,1705,0001403438,,000006413,4707 EXECUTIVE DRIVE, ,92121
M&t bank corp,BUFFALO,NY,"",2478.5,109414.0,0.0004,0.0005,1532,1543,-44.8,-1.7754528,NY,0.0048283,Q2 2022,1755,0000036270,,,C/O LEGAL,ONE M&T PLAZA,14203
Machina capital s.a.s.,PARIS, ,"",0.0,0.0,,0.0226,"",371,-513.0,-100.0, ,0.0000000,Q1 2023,434742,0001744373,,000289445,"10, RUE DE CASTIGLIONE", ,75001
Manufacturers life insurance company  the,CANADA,A6,"",1897.4,83486.0,0.0,0.0001,2905,2758,30.5,1.6337244,A6,0.0036963,Q1 2014,1783,0000928047,,,200 BLOOR STREET EAST,TORONTO ONTARIO,M4W 1E5
Marathon trading investment management llc,RADNOR,PA,PUT,326310.0,14357640.0,1.2058,1.256,15,22,-16460.0,-4.8020539,PA,N/A,Q1 2021,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Marathon trading investment management llc,RADNOR,PA,CALL,221520.0,9746880.0,0.8186,0.6853,24,31,34500.0,18.4472249,PA,N/A,Q3 2021,288665,0001572748,,,FOUR RADNOR CORPORATE CENTER,SUITE 255,19087
Mariner  llc,OVERLAND PARK,KS,"",1480.1,65124.0,0.0002,0.0002,2691,2625,30.0,2.0688228,KS,0.0028833,Q1 2022,60278,0001373442,,,5700 W. 112TH STREET,SUITE 500,66211
Marshall wace  llp,LONDON,X0,"",145582.0,6405608.0,0.0125,,915,,145582.0,,X0,0.2836031,Q2 2022,1807,0001318757,000000000,000160885,GEORGE HOUSE,131 SLOANE STREET,SW1X 9AT
Maryland state retirement & pension system,BALTIMORE,MD,"",3977.6,175014.0,0.0037,0.0044,1543,1475,0.0,0.0,MD,0.0077486,Q2 2022,499096,0001795552,,,120 E. BALTIMORE STREET, ,21202
Maven securities ltd,ST HELIER,Y9,PUT,0.0,0.0,,0.1331,"",110,-127500.0,-100.0,Y9,N/A,Q1 2023,358239,0001633046,,,28 ESPLANADE, ,JE1 8SB
Mcf advisors llc,COVINGTON,KY,"",295.0,12980.0,0.0012,0.0014,533,519,0.0,0.0,KY,0.0005747,Q1 2021,264156,0001602905,,000130372,50 E RIVERCENTER BLVD.,SUITE 300,41011
Mcilrath & eck  llc,ARLINGTON,WA,"",0.0,0.0,,0.0001,"",876,-10.0,-100.0,WA,0.0000000,Q1 2023,395566,0001701714,,000145252,3325 SMOKEY POINT DRIVE,SUITE 201,98223
Metlife investment management  llc,WHIPPANY,NJ,"",1027.6,45214.0,0.0003,0.0004,2904,2714,-42.8,-3.9985052,NJ,0.0020018,Q4 2017,149931,0001529735,,000142463,ONE METLIFE WAY, ,07981
Mgo private wealth  llc,IRVINE,CA,"",2558.7,112583.0,0.0847,0.1005,68,72,-0.4,-0.0156305,CA,0.0049845,Q3 2022,613923,0001952532,,,111 PACIFICA,SUITE 300,92618
Millennium management llc,NEW YORK,NY,PUT,808410.0,35371160.0,0.0174,0.0215,966,873,54350.0,7.2076493,NY,N/A,Q3 2022,1909,0001273087,,,399 PARK AVENUE, ,10022
Millennium management llc,NEW YORK,NY,"",0.0,0.0,,0.006,"",1911,-209916.6,-100.0,NY,0.0000000,Q1 2014,1909,0001273087,,,399 PARK AVENUE, ,10022
Millennium management llc,NEW YORK,NY,CALL,106760.0,4697440.0,0.0023,0.0048,2735,2139,-59030.0,-35.6052838,NY,N/A,Q1 2023,1909,0001273087,,,399 PARK AVENUE, ,10022
Mint tower capital management b.v.,AMSTERDAM,P7,PUT,20000.0,880000.0,0.0843,,124,,20000.0,,P7,N/A,Q2 2023,328331,0001666606,,,BEURSPLEIN 5, ,1012JW
Moisand fitzgerald tamayo  llc,ORLANDO,FL,"",48.0,2112.0,0.0004,0.0,537,762,45.0,1500.0,FL,0.0000935,Q1 2021,327779,0001649107,,,300 SOUTH ORANGE AVENUE,SUITE 1170,32801
Morgan stanley,NEW YORK,NY,"",288648.1,12700516.0,0.0013,0.0005,2936,3896,201687.3,231.9289841,NY,0.5623051,Q1 2014,1947,0000895421,,,1585 BROADWAY, ,10036
National bank of canada,MONTREAL,A8,PUT,4378.6,19440984.0,0.0356,0.0099,364,650,3577.1,446.3006862,A8,N/A,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
National bank of canada,MONTREAL,A8,CALL,395.6,1756464.0,0.0032,0.0079,1019,726,-244.4,-38.1875,A8,N/A,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
National bank of canada,MONTREAL,A8,"",322501.0,14319023.0,0.0262,0.0026,448,1033,301224.0,1415.7259012,A8,0.6282528,Q4 2021,84881,0000926171,,,NATIONAL BANK PLACE,800 SAINT-JACQUES STREET,H3C 1A3
Natixis,PARIS,I0,"",3.4,150.0,0.0,,987,,3.4,,I0,0.0000066,Q3 2022,1979,0001274981,000000000,,"7, PROMENADE GERMAINE SABLON", ,75013
Natixis,PARIS,I0,CALL,0.0,0.0,,0.0023,"",722,-5000.0,-100.0,I0,N/A,Q3 2022,1979,0001274981,000000000,,"7, PROMENADE GERMAINE SABLON", ,75013
Nemes rush group llc,NOVI,MI,"",4.8,212.0,0.0,,661,,4.8,,MI,0.0000094,Q2 2023,641910,0001982273,,000312554,"39500 HIGH POINTE BLVD., SUITE 190", ,48375
New england capital financial advisors llc,MERIDEN,CT,"",10.0,440.0,0.0003,0.0004,360,398,0.0,0.0,CT,0.0000195,Q4 2022,623048,0001964652,,000109203,79 MAIN STREET, ,06451
New millennium group llc,SANDY,UT,"",0.0,0.0,0.0,0.0003,411,402,-6.6,-100.0,UT,0.0000000,Q2 2022,556192,0001909654,,000299249,10050 SOUTH STATE STREET, ,84070
New york life investment management llc,NEW YORK,NY,"",2596.6,114250.0,0.0012,,1303,,2596.6,,NY,0.0050583,Q2 2023,1998,0001133639,,,51 MADISON AVE, ,10010
New york state common retirement fund,ALBANY,NY,"",46005.4,2024238.0,0.0026,0.0034,1492,1445,-4764.6,-9.384676,NY,0.0896215,Q2 2015,1999,0000810265,,,OFFICE OF THE STATE COMPTROLLER,"14TH FLOOR, 110 STATE STREET",12236
Newedge advisors  llc,NEW ORLEANS,LA,"",60.5,2662.0,0.0,0.0001,3011,2620,-105.0,-63.4441088,LA,0.0001179,Q4 2022,289067,0001633516,,,858 CAMP STREET, ,70130
Ninepointtwo capital llc,LOS ANGELES,CA,"",0.0,0.0,,0.1105,"",48,-5853.1,-100.0,CA,0.0000000,Q1 2023,501293,0001824516,824646087,000297270,"1901 AVENUE OF THE STARS, SUITE #1100", ,90067
Nisa investment advisors  llc,ST. LOUIS,MO,"",4770.0,209880.0,0.0015,0.0019,1320,1268,0.0,0.0,MO,0.0092923,Q1 2016,2014,0000937615,,000107313,7676 FORSYTH BLVD SUITE 1100,SUITE 1100,63105
Nomura holdings inc,TOKYO, ,PUT,1960850.0,86277400.0,0.2334,0.0615,67,206,1575350.0,408.6511025, ,N/A,Q3 2022,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Nomura holdings inc,TOKYO, ,"",2750.2,121009.0,0.0003,,1202,,2750.2,, ,0.0053576,Q2 2022,2021,0001163653,,,1-13-1 NIHONBASHI,CHUO-KU,103-8645
Northern trust corp,CHICAGO,IL,"",219395.7,9653411.0,0.0019,0.0022,2095,1940,-3456.7,-1.5511163,IL,0.4273970,Q1 2014,2043,0000073124,,000160034,50 S LASALLE ST, ,60603
Northwestern mutual wealth management company,MILWAUKEE,WI,"",398.0,17512.0,0.0,0.0,2377,2913,351.8,761.4718615,WI,0.0007753,Q3 2019,2050,0001141802,,000153528,720 EAST WISCONSIN AVENUE, ,53202
Nuveen asset management  llc,CHICAGO,IL,"",155405.4,6837838.0,0.0024,0.0029,1748,1629,-2325.4,-1.474284,IL,0.3027398,Q2 2019,132953,0001521019,,000155584,333 W. WACKER DRIVE, ,60606
Nvwm  llc,YARDLEY,PA,"",10.0,440.0,0.0001,0.0002,432,416,0.0,0.0,PA,0.0000195,Q4 2021,395271,0001697274,201813672,,820 TOWNSHIP LINE ROAD,SUITE 100,19067
Oconnor  a distinct business unit of ubs asset management americas (llc),CHICAGO,IL,PUT,35000.0,810625.0,0.0171,,404,,35000.0,,IL,N/A,Q2 2023,3013,0001132716,,,ONE NORTH WACKER DRIVE 31ST FLOOR, ,60606
Old well partners  llc,CHARLOTTE,NC,PUT,0.0,0.0,,5.7439,"",5,-15380.0,-100.0,NC,N/A,Q1 2023,464033,0001802131,,000285195,"1910 SOUTH BLVD, SUITE 200", ,28203
Onedigital investment advisors llc,OVERLAND PARK,KS,"",1395.5,61402.0,0.0014,,987,,1395.5,,KS,0.0027185,Q2 2023,374548,0001690370,,000106766,11101 SWITZER RD,SUITE 200,66210
Operose advisors llc,MILWAUKEE,WI,"",3.5,154.0,0.0001,0.0001,354,340,0.0,0.0,WI,0.0000068,Q4 2021,556175,0001909750,,000287465,"731 N. WATER STREET, SUITE 790", ,53202
Org partners llc,ROANOKE,IN,"",15.0,666.0,0.0001,,1103,,15.0,,IN,0.0000292,Q2 2023,635678,0001979372,,000312728,13548 ZUBRICK RD, ,46783
Osaic holdings  inc.,SCOTTSDALE,AZ,"",11388.9,500474.0,0.0009,0.0012,3153,2898,-1101.2,-8.8165827,AZ,0.0221863,Q2 2016,343642,0001677044,,,18700 HAYDEN RD.,SUITE 255,85225
Owl creek asset management  l.p.,NEW YORK,NY,PUT,281320.0,12378080.0,0.5873,,24,,281320.0,,NY,N/A,Q2 2023,50458,0001313756,,000139371,640 FIFTH AVENUE,20TH FLOOR,10019
P schoenfeld asset management lp,NEW YORK,NY,PUT,250000.0,11000000.0,0.6977,,30,,250000.0,,NY,N/A,Q2 2023,2128,0001040198,,,TOWER 56,"126 EAST 56TH STREET, SUITE 1620",10022
Pacer advisors  inc.,MALVERN,PA,PRN,22200.0,156593.0,0.0006,,1443,,22200.0,,PA,N/A,Q1 2022,272420,0001616667,,,500 CHESTERFIELD PARKWAY, ,19355
Pacifica partners inc.,SURREY,Z4,"",4.0,170.0,0.0001,0.0001,473,484,0.0,0.0,Z4,0.0000078,Q2 2021,462618,0001799900,,000162313,5455 152 STREET,SUITE 213,V3S 5A5
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,CALL,38410.0,1690040.0,0.0037,0.0126,1207,774,-84390.0,-68.7214984,CA,N/A,Q1 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallax volatility advisers  l.p.,SAN FRANCISCO,CA,"",1261.8,55519.0,0.0001,0.0003,2067,2038,-1826.8,-59.1465389,CA,0.0024581,Q3 2021,133020,0001521001,,000158143,101 MONTGOMERY STREET,SUITE 700,94104
Parallel advisors  llc,SAN FRANCISCO,CA,"",1.3,60.0,0.0,0.0,3306,2910,-22.9,-94.6280992,CA,0.0000025,Q1 2017,358397,0001690010,,000140800,150 SPEAR STREET,SUITE 1600,94105
Parkside financial bank & trust,SAINT LOUIS,MO,"",1085.7,47771.0,0.0113,0.0146,629,555,0.0,0.0,MO,0.0021150,Q1 2022,104696,0001455267,,,8112 MARYLAND AVE,SUITE 101,63105
Peapack gladstone financial corp,BEDMINSTER,NJ,"",0.0,0.0,,0.001,"",691,-1070.0,-100.0,NJ,0.0000000,Q1 2023,2189,0001050743,223537895,,500 HILLS DRIVE, ,07921
Pearl river capital  llc,NILES,MI,"",10004.5,440198.0,0.0709,0.047,339,410,4093.7,69.2579685,MI,0.0194894,Q4 2022,430735,0001714260,812920144,001714260,2003 MORRIS DRIVE, ,49120
Pentwater capital management lp,NAPLES,FL,PUT,1884710.0,82927240.0,0.573,1.0972,25,19,-379260.0,-16.7519888,FL,N/A,Q4 2022,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pentwater capital management lp,NAPLES,FL,CALL,10.0,440.0,0.0,0.0027,128,138,-5540.0,-99.8198198,FL,N/A,Q1 2023,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pentwater capital management lp,NAPLES,FL,"",0.0,0.0,,0.0004,"",143,-750.0,-100.0,FL,0.0000000,Q4 2022,2208,0001425851,,,1001 10TH AVENUE SOUTH,SUITE 216,34102
Pictet asset management sa,GENEVA 73,V8,"",5850.8,257435.0,0.0003,0.0004,1595,1500,0.0,0.0,V8,0.0113977,Q3 2021,79561,0001361570,,,60 ROUTE DE ACACIAS, ,1211
Picton mahoney asset management,TORONTO,A6,PUT,0.0,0.0,,0.0002,"",468,-80000.0,-100.0,A6,N/A,Q1 2023,208295,0001539041,,,"33 YONGE STREET, SUITE 320", ,M5E 1G4
Piershale financial group  inc.,BARRINGTON,IL,"",8.0,352.0,0.0002,0.0003,266,292,0.0,0.0,IL,0.0000156,Q4 2022,184193,0001554815,364406135,,"1531 S. GROVE AVE, SUITE 206", ,60010
Pittenger & anderson inc,LINCOLN,NE,"",16.0,704.0,0.0,0.0,445,420,0.0,0.0,NE,0.0000312,Q2 2021,2266,0001034886,,,5533 SOUTH 27TH,STE 201,68512
Pnc financial services group  inc.,PITTSBURGH,PA,"",1166.9,51343.0,0.0,0.0,3048,2956,105.4,9.9293453,PA,0.0022732,Q1 2014,2276,0000713676,,,THE TOWER AT PNC PLAZA,300 FIFTH AVENUE,15222-2401
Point72 asset management  l.p.,STAMFORD,CT,CALL,18420.0,810480.0,0.0024,,1171,,18420.0,,CT,N/A,Q2 2023,261060,0001603466,,000283077,72 CUMMINGS POINT ROAD, ,06902
Polar asset management partners inc.,TORONTO,A6,PUT,88350.0,3887400.0,0.0698,,350,,88350.0,,A6,N/A,Q2 2023,2279,0001326389,,000162681,16 YORK STREET SUITE 2900, ,M5J 0E6
Prelude capital management  llc,NEW YORK,NY,"",0.0,0.0,,0.0175,"",653,-19927.0,-100.0,NY,0.0000000,Q3 2022,2734,0001387508,,000158105,"600 LEXINGTON AVENUE, 20TH FLOOR", ,10022
Prelude capital management  llc,NEW YORK,NY,PUT,0.0,0.0,,0.0138,"",790,-4590.0,-100.0,NY,N/A,Q1 2020,2734,0001387508,,000158105,"600 LEXINGTON AVENUE, 20TH FLOOR", ,10022
Price t rowe associates inc,BALTIMORE,MD,"",29484.5,1298000.0,0.0002,0.0002,1672,1609,1057.0,3.7182306,MD,0.0574377,Q4 2020,2299,0000080255,520556948,,1307 POINT STREET, ,21231
Principal financial group inc,DES MOINES,IA,"",3864.8,170051.0,0.0001,0.0002,2208,2125,-1272.6,-24.7712851,IA,0.0075289,Q2 2019,2304,0001126328,,000139897,711 HIGH STREET, ,50392
Private trust company na,CLEVELAND,OH,"",11.1,488.0,0.0001,0.0001,2216,2181,0.0,0.0,OH,0.0000216,Q1 2023,2313,0001277557,,,1422 EUCLID AVENUE STE 1130, ,44115-2001
Prudential financial inc,NEWARK,NJ,"",2649.4,116574.0,0.0002,0.0002,2472,2434,-75.5,-2.7707439,NJ,0.0051612,Q3 2020,2331,0001137774,,000107959,751 BROAD ST, ,07102
Psi advisors  llc,TAMPA,FL,"",4.7,207.0,0.0001,0.0001,791,742,0.0,0.0,FL,0.0000092,Q3 2021,463626,0001779040,,000285880,13059 W. LINEBAUGH AVE,SUITE 102,33626
Public employees retirement association of colorado,DENVER,CO,"",6601.3,290000.0,0.0014,0.0017,1388,1287,0.0,0.0,CO,0.0128598,Q2 2021,2332,0000315297,,,1301 PENNSYLVANIA STREET, ,80203
Public employees retirement system of ohio,COLUMBUS,OH,"",23752.3,1045000.0,0.0042,0.0054,1159,1102,-2214.8,-8.5292543,OH,0.0462710,Q2 2017,2333,0001007280,,,277 EAST TOWN STREET, ,43215
Qcm cayman  ltd.,HOUSTON,TX,"",2202.3,96901.0,0.5696,0.6363,52,48,174.0,8.5786126,TX,0.0042902,Q1 2023,2351,0001166340,943381479,000112149,3 GREENWAY PLAZA,SUITE 200,77046
Quadrant capital group llc,CINCINNATI,OH,"",62.8,2764.0,0.0003,0.0003,2345,2319,-3.2,-4.8484848,OH,0.0001223,Q2 2021,306558,0001650717,,,"255 E. FIFTH STREET, SUITE 3000", ,45202
Quantbot technologies lp,NEW YORK,NY,"",404.8,17811.0,0.0012,0.0067,1424,1111,-1477.6,-78.4955376,NY,0.0007886,Q4 2022,106908,0001512991,,,505 FIFTH AVENUE,6TH FLOOR,10017
Quarry lp,NEW YORK,NY,PUT,9550.0,420200.0,0.1373,,107,,9550.0,,NY,N/A,Q2 2023,624210,0001965207,,,331 PARK AVENUE SOUTH,3RD FLOOR,10010
Qube research & technologies ltd,LONDON,X0,"",7864.2,346025.0,0.0013,,1623,,7864.2,,X0,0.0153200,Q2 2023,401080,0001729829,,000304552,9 BRESSENDEN PLACE, ,SW1E 5BY
Quent capital  llc,NEW YORK,NY,"",131.4,5782.0,0.0009,0.0011,1033,995,0.0,0.0,NY,0.0002560,Q4 2022,558519,0001912338,831888530,000308203,1120 AVENUE OF THE AMERICAS,4TH FLOOR,10036
Quinn opportunity partners llc,CHARLOTTESVILLE,VA,PUT,0.0,0.0,,1.1394,"",27,-227380.0,-100.0,VA,N/A,Q4 2022,289198,0001633275,,000167470,2 BOARS HEAD PLACE,SUITE 250,22903
Quintet private bank (europe) s.a.,LUXEMBOURG,N4,"",7.9,351.0,0.0,0.0,250,278,-0.1,-1.25,N4,0.0000154,Q1 2023,633854,0001977290,,,43 BOULEVARD ROYAL, ,L-2449
Raymond james & associates,ST PETERSBURG,FL,"",1124.9,49496.0,0.0,,3707,,1124.9,,FL,0.0021914,Q4 2020,2374,0001084208,,000000705,880 CARILLON PKWY,PO BOX 14508,337334508
Raymond james financial services advisors  inc.,ST. PETERSBURG,FL,"",1355.3,59634.0,0.0001,0.0001,3118,3078,-217.2,-13.8124006,FL,0.0026402,Q4 2019,56362,0001462284,,000149018,880 CARILLON PARKWAY, ,33716
Re dickinson investment advisors  llc,COUNCIL BLUFFS,IA,"",110.6,5000.0,0.0018,0.002,275,289,0.0,0.0,IA,0.0002155,Q4 2021,556245,0001801241,421481540,,"535 W BROADWAY, SUITE 301", ,51503
Resources management corp,WEST HARTFORD,CT,"",76.0,3000.0,0.0005,0.0011,411,395,6.0,8.5714286,CT,0.0001481,Q3 2021,422855,0000749044,,,643 PROSPECT AVENUE, ,06105
Retirement group  llc,SAN DIEGO,CA,"",10.0,440.0,0.0002,0.0005,726,618,0.0,0.0,CA,0.0000195,Q4 2021,501911,0001740491,205401152,000148296,5414 OBERLIN DR #220, ,92121
Rhumbline advisers,BOSTON,MA,"",62537.4,2751645.0,0.0031,0.0036,1732,1616,4781.2,8.2782455,MA,0.1218269,Q2 2014,2426,0001115418,,000107151,265 FRANKLIN ST,21ST FLOOR,02110
Rise advisors  llc,ROCHESTER,NY,"",13.5,594.0,0.0005,0.0005,609,705,0.0,0.0,NY,0.0000263,Q4 2021,558184,0001831316,,,400 LINDEN OAKS SUITE 120, ,14625
Royal bank of canada,TORONTO, ,PUT,0.0,0.0,,0.0005,"",2977,-32000.0,-100.0, ,N/A,Q1 2023,2491,0001000275,,,ROYAL BANK PLAZA,200 BAY STREET,M5J 2J5
Royal bank of canada,TORONTO, ,"",7684.5,338000.0,0.0001,0.0,4261,5068,5370.3,232.0585948, ,0.0149699,Q4 2014,2491,0001000275,,,ROYAL BANK PLAZA,200 BAY STREET,M5J 2J5
Russell investments group  ltd.,LONDON,WA,"",13.2,581.0,0.0,0.0,3355,3075,0.0,0.0,WA,0.0000257,Q3 2021,356168,0001692234,,,REX HOUSE,10 REGENT STREET,SW1Y4PE
Sandy spring bank,OLNEY,MD,"",13.5,594.0,0.0,0.0,1145,1088,0.0,0.0,MD,0.0000263,Q1 2022,53060,0001457833,,,17801 GEORGIA AVENUE, ,20832
Schneider downs wealth management advisors  lp,PITTSBURGH,PA,"",8483.0,373252.0,0.0853,0.0873,75,69,0.0,0.0,PA,0.0165254,Q4 2021,327022,0001665359,,000128591,"ONE PPG PLACE, SUITE 1700", ,15222
Schonfeld strategic advisors llc,NEW YORK,NY,"",12520.0,550880.0,0.0047,0.0047,1187,1176,2753.3,28.1906888,NY,0.0243898,Q4 2020,336419,0001665241,,000281984,590 MADISON AVENUE,23RD FLOOR,10022
Scoggin management lp,NEW YORK,NY,PUT,25000.0,1100000.0,0.7129,,30,,25000.0,,NY,N/A,Q2 2023,73527,0001086416,,,"654 MADISON AVENUE, 10TH FLOOR", ,10065
Sculptor capital lp,NEW YORK,NY,CALL,272190.0,11976360.0,0.2377,0.0224,64,247,252190.0,1260.95,NY,N/A,Q1 2021,2127,0001054587,133980578,000107913,9 WEST 57TH STREET,40TH FLOOR,10019
Sculptor capital lp,NEW YORK,NY,PUT,7860.0,345840.0,0.0069,,227,,7860.0,,NY,N/A,Q4 2019,2127,0001054587,133980578,000107913,9 WEST 57TH STREET,40TH FLOOR,10019
Sea otter advisors llc,MIAMI,FL,PUT,40000.0,1760000.0,0.9754,,26,,40000.0,,FL,N/A,Q2 2023,613920,0001944662,845045986,000032107,1111 BRICKELL AVENUE,SUITE 2920,33131
Sei investments company,OAKS,PA,"",2070.3,91098.0,0.0002,0.0002,2576,2582,260.1,14.3685781,PA,0.0040331,Q1 2023,12665,0000350894,,,1 FREEDOM VALLEY DRIVE, ,19456-1100
Sg americas securities  llc,NEW YORK,NY,"",3821.2,168000.0,0.0013,0.0112,1867,1159,-15500.3,-80.2230676,NY,0.0074439,Q2 2019,2629,0001313360,,,245 PARK AVENUE, ,10167
Shay capital llc,NEW YORK,NY,CALL,0.0,0.0,,0.0098,"",376,-1000.0,-100.0,NY,N/A,Q1 2023,510475,0001723643,,,"280 PARK AVENUE, 5TH FLOOR WEST", ,10017
Shay capital llc,NEW YORK,NY,"",0.0,0.0,,0.001,"",421,-100.0,-100.0,NY,0.0000000,Q1 2023,510475,0001723643,,,"280 PARK AVENUE, 5TH FLOOR WEST", ,10017
Signaturefd  llc,ATLANTA,GA,"",275.1,12104.0,0.0003,0.0005,2155,1958,-60.9,-18.125,GA,0.0005359,Q1 2021,50499,0001456048,,000112758,1230 PEACHTREE STREET,SUITE 1800,30309
Simplex trading  llc,CHICAGO,IL,PUT,742220.0,31584000.0,0.026,0.0345,397,339,-26430.0,-3.4384961,IL,N/A,Q3 2015,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,CALL,318520.0,13151000.0,0.0108,0.0197,746,541,-148990.0,-31.868837,IL,N/A,Q4 2014,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Simplex trading  llc,CHICAGO,IL,"",1390.0,61000.0,0.0001,0.0,5609,7278,1120.0,414.8148148,IL,0.0027078,Q4 2020,121062,0001488542,,000153585,230 S. LASALLE STREET,SUITE 08-500,60604
Skandinaviska enskilda banken ab (publ),STOCKHOLM,V7,"",3484.7,153000.0,0.001,0.0012,878,836,196.7,5.9823601,V7,0.0067884,Q2 2021,164832,0001534653,,,KUNGSTRADGARDSGATAN 8, ,106 40
Sound income strategies  llc,FT LAUDERDALE,FL,"",0.0,0.0,,0.0,"",1008,-7.5,-100.0,FL,0.0000000,Q1 2023,392597,0001730960,,000173272,500 WEST CYPRESS CREEK ROAD,SUITE 290,33309
Spire wealth management,MCLEAN,VA,"",330.3,14533.0,0.0005,0.0006,1704,1686,0.0,0.0,VA,0.0006434,Q1 2021,512774,0001858740,,000113908,7901 JONES BRANCH DR.,SUITE #800,22102
Spotlight asset group  inc.,OAKBROOK TERRACE,IL,"",73.2,3221.0,0.0029,,228,,73.2,,IL,0.0001426,Q2 2023,468965,0001809159,814792396,000288076,2 MID AMERICA PLAZA,SUITE 710,60181
Squarepoint ops llc,NEW YORK,NY,"",28469.4,1252654.0,0.0038,0.0158,1995,1022,-48840.6,-63.1750097,NY,0.0554602,Q3 2021,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
Squarepoint ops llc,NEW YORK,NY,PUT,20000.0,880000.0,0.0027,,2259,,20000.0,,NY,N/A,Q2 2023,297588,0001642575,,000172116,250 W. 55TH STREET,32ND FLOOR,10019
State board of administration of florida retirement system,TALLAHASSEE,FL,"",43051.9,1894284.0,0.0042,0.005,992,960,-276.8,-0.6388375,FL,0.0838679,Q2 2020,2761,0000938076,596001872,,"1801 HERMITAGE BLVD, SUITE 100",P.O. BOX 13300,32317-3300
State of new jersey common pension fund d,TRENTON,NJ,"",53240.6,2342586.0,0.0079,0.0066,1477,1560,16155.9,43.5648664,NJ,0.1037161,Q2 2021,70054,0001483066,,,50 WEST STATE STREET 9TH FLOOR,PO BOX 290,08625
State of wisconsin investment board,MADISON,WI,"",44137.8,1942063.0,0.0055,0.0069,1300,1254,-2405.2,-5.1676944,WI,0.0859833,Q1 2021,2763,0000854157,,,"4703 MADISON YARDS WAY, SUITE 700", ,53705
State street corp,BOSTON,MA,"",797950.0,35109800.0,0.0018,0.0022,1878,1808,12972.1,1.6525433,MA,1.5544581,Q1 2014,2764,0000093751,,,1 CONGRESS STREET,SUITE 1,02114
Stephens consulting  llc,FLINT,MI,"",10.2,449.0,0.0002,,482,,10.2,,MI,0.0000199,Q2 2023,621327,0001961632,,000308970,5206 GATEWAY CENTRE,SUITE 300,48507
Steward partners investment advisory  llc,STAMFORD,CT,"",4.0,176.0,0.0,0.0,3245,3229,0.0,0.0,CT,0.0000078,Q3 2020,383910,0001723397,,000283004,400 ATLANTIC STREET,10TH FLOOR,06901-3512
Stifel financial corp,ST. LOUIS,MO,"",4651.2,204653.0,0.0003,0.0003,3044,2958,-18.3,-0.3919049,MO,0.0090608,Q4 2018,6756,0000720672,,,ATTN: JAMES G. LASCHOBER,501 N. BROADWAY,63102-2102
Stonex group inc.,NEW YORK,NY,"",0.0,0.0,0.0,0.0093,"",568,-1705.2,-100.0,NY,0.0000000,Q1 2023,8891,0000913760,592921318,,230 PARK AVE,10TH FLOOR,10169
Summit securities group llc,NEW YORK,NY,PUT,3930.0,173000.0,0.0226,0.0453,230,131,-7070.0,-64.2727273,NY,N/A,Q4 2022,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
Summit securities group llc,NEW YORK,NY,CALL,0.0,0.0,,0.0053,"",375,-1270.0,-100.0,NY,N/A,Q1 2023,198945,0001531593,,000159283,55 BROADWAY,SUITE 2102,10006
